"Age (years)","Series 1 (y)","Series 1 (value)"
27,"Artery - Aorta",0.832221964205061
27,"Thyroid",1.00907835035564
27,"Brain - Cerebellar Hemisphere",1.29792700606677
27,"Heart - Atrial Appendage",1.14085197173071
27,"Artery - Coronary",1.11840499049309
27,"Brain - Putamen (basal ganglia)",1.29739309558474
27,"Heart - Left Ventricle",0.878789284573463
27,"Lung",1.33334253089368
27,"Esophagus - Gastroesophageal Junction",0.790171624599415
27,"Esophagus - Mucosa",0.930678684122665
27,"Colon - Sigmoid",1.19150682136647
27,"Minor Salivary Gland",1.3500180136786
27,"Brain - Spinal cord (cervical c-1)",1.24807490010612
27,"Skin - Not Sun Exposed (Suprapubic)",1.18037480145014
27,"Brain - Nucleus accumbens (basal ganglia)",1.24822144873997
27,"Brain - Substantia nigra",1.32604163614924
27,"Brain - Caudate (basal ganglia)",1.57462509468698
27,"Adipose - Subcutaneous",1.34756324833315
27,"Brain - Anterior cingulate cortex (BA24)",1.31178001834174
27,"Testis",0.638099457565843
27,"Brain - Cerebellum",1.10806570726671
27,"Brain - Cortex",1.23910727612631
27,"Brain - Hippocampus",1.2479175170669
27,"Nerve - Tibial",0.821784782348779
27,"Breast - Mammary Tissue",0.612759152084083
27,"Cells - EBV-transformed lymphocytes",0.317908812288728
27,"Spleen",-0.262091361631878
27,"Kidney - Cortex",0.509771019326232
27,"Pancreas",-0.655002904668563
27,"Colon - Transverse",0.364903781919489
27,"Adrenal Gland",0.595041889935779
27,"Whole Blood",0.0561948743069186
27,"Small Intestine - Terminal Ileum",-1.1057133626683
27,"Prostate",-1.17790514129907
27,"Stomach",-1.45348717817176
27,"Esophagus - Muscularis",-0.591245864570371
27,"Liver",0.355190720863693
28,"Brain - Hypothalamus",1.13118757677976
28,"Brain - Amygdala",0.358070222200659
28,"Muscle - Skeletal",0.694092062102989
28,"Uterus",0.495881621716363
28,"Vagina",0.336068494444808
28,"Brain - Frontal Cortex (BA9)",1.17664361280108
28,"Adipose - Visceral (Omentum)",1.09086817033117
28,"Pituitary",1.02306782184952
28,"Ovary",1.25188823752709
28,"Skin - Sun Exposed (Lower leg)",1.15245902337492
28,"Artery - Tibial",0.708224992928504
28,"Cells - Cultured fibroblasts",0.827913432560632
28,"Artery - Aorta",0.797270898998372
28,"Thyroid",0.88911705133302
28,"Brain - Cerebellar Hemisphere",1.23042379044852
28,"Heart - Atrial Appendage",1.15260696436206
28,"Artery - Coronary",0.89489742018016
28,"Brain - Putamen (basal ganglia)",1.10520457882113
28,"Heart - Left Ventricle",0.615473409956571
28,"Lung",1.14721053306663
28,"Esophagus - Gastroesophageal Junction",0.577155256044348
28,"Esophagus - Mucosa",0.795442599731971
28,"Colon - Sigmoid",1.11657273203376
28,"Minor Salivary Gland",1.22247258940311
28,"Brain - Spinal cord (cervical c-1)",1.07505029916447
28,"Skin - Not Sun Exposed (Suprapubic)",1.02592574937262
28,"Brain - Nucleus accumbens (basal ganglia)",1.12398502009468
28,"Brain - Substantia nigra",1.19398647537708
28,"Brain - Caudate (basal ganglia)",1.39009272190617
28,"Adipose - Subcutaneous",1.17728946545236
28,"Brain - Anterior cingulate cortex (BA24)",1.189799362522
28,"Testis",0.500274968272236
28,"Brain - Cerebellum",1.00265578793088
28,"Brain - Cortex",1.13478160308883
28,"Brain - Hippocampus",1.10055090511763
28,"Nerve - Tibial",0.863236157466173
28,"Breast - Mammary Tissue",0.573283189730239
28,"Cells - EBV-transformed lymphocytes",0.218521822257462
28,"Spleen",-0.256927402711358
28,"Kidney - Cortex",0.219025731163035
28,"Pancreas",-0.744228041746291
28,"Colon - Transverse",0.345591531251554
28,"Adrenal Gland",0.382760746545301
28,"Whole Blood",-0.210978366592932
28,"Small Intestine - Terminal Ileum",-1.02195557644178
28,"Prostate",-0.98009277109098
28,"Stomach",-1.30625865798947
28,"Esophagus - Muscularis",-0.363632464001281
28,"Liver",0.580754555539726
29,"Brain - Hypothalamus",1.19644315830207
29,"Brain - Amygdala",0.54809227522287
29,"Muscle - Skeletal",0.851136258106981
29,"Uterus",0.545271839358932
29,"Vagina",0.331742938842506
29,"Brain - Frontal Cortex (BA9)",1.1216678388805
29,"Adipose - Visceral (Omentum)",0.988097128799654
29,"Pituitary",0.954391159079664
29,"Ovary",1.23251597144905
29,"Skin - Sun Exposed (Lower leg)",1.09951503869667
29,"Artery - Tibial",0.586294744895856
29,"Cells - Cultured fibroblasts",0.790209828373081
29,"Artery - Aorta",0.765611579171102
29,"Thyroid",0.778606967561827
29,"Brain - Cerebellar Hemisphere",1.15990150968029
