"Age (years)","Series 1 (y)","Series 1 (value)"
28,"Brain - Spinal cord (cervical c-1)",0.99176480732258
28,"Brain - Amygdala",0.473381779164668
28,"Artery - Coronary",0.88558651515464
28,"Breast - Mammary Tissue",1.13571174765973
28,"Colon - Transverse",-1.01262373666553
28,"Prostate",-0.0151431066131203
28,"Skin - Not Sun Exposed (Suprapubic)",-0.386350079532563
28,"Adrenal Gland",0.996961157576404
28,"Thyroid",-0.0240164159107505
29,"Brain - Hypothalamus",-0.784505735369147
29,"Brain - Putamen (basal ganglia)",-0.703390295578376
29,"Liver",-0.87244016175455
29,"Brain - Caudate (basal ganglia)",-0.876469489432419
29,"Colon - Sigmoid",-0.436737404626873
29,"Brain - Substantia nigra",-0.677826626304555
29,"Testis",-0.744764949205732
29,"Brain - Anterior cingulate cortex (BA24)",-0.689786164577026
29,"Brain - Cortex",-0.8157838250175
29,"Whole Blood",-1.08055370344081
29,"Heart - Left Ventricle",-1.1359383244352
29,"Lung",-1.19291510833427
29,"Pancreas",-0.989765010923537
29,"Spleen",-0.807568339134956
29,"Heart - Atrial Appendage",-0.796436694509974
29,"Small Intestine - Terminal Ileum",-1.11087505903707
29,"Cells - Cultured fibroblasts",-0.68940899802843
29,"Brain - Frontal Cortex (BA9)",-0.488075982015245
29,"Nerve - Tibial",0.0911282127508634
29,"Cells - EBV-transformed lymphocytes",0.0835999424203882
29,"Pituitary",-0.143095395715871
29,"Stomach",0.428995716460163
29,"Brain - Cerebellum",-0.0928363590465792
29,"Brain - Hippocampus",0.216953739823257
29,"Minor Salivary Gland",1.10671625827907
29,"Esophagus - Mucosa",1.03384177537862
29,"Uterus",0.965100930319242
29,"Esophagus - Muscularis",0.68495503806892
29,"Vagina",0.736734450942572
29,"Kidney - Cortex",2.07301386964881
29,"Brain - Cerebellar Hemisphere",0.883947709119433
29,"Adipose - Subcutaneous",1.06690082634422
29,"Adipose - Visceral (Omentum)",1.02071096749835
29,"Artery - Tibial",0.868925112352207
29,"Muscle - Skeletal",0.767483200183814
29,"Ovary",1.17861334215792
