"Age (years)","Series 1 (y)","Series 1 (value)"
27,"Whole Blood",-0.418823609342898
27,"Brain - Hippocampus",-0.399727641059054
27,"Artery - Tibial",-0.989844326578566
27,"Breast - Mammary Tissue",-1.28412974576975
27,"Brain - Cerebellum",-1.09094451420933
27,"Liver",-1.13416354367468
27,"Stomach",-1.06178398355193
27,"Uterus",-0.944735193336964
27,"Pancreas",-1.03183224793482
27,"Colon - Sigmoid",-1.00117932072695
27,"Small Intestine - Terminal Ileum",-1.36187745973944
27,"Nerve - Tibial",-1.19114019698111
27,"Brain - Amygdala",-1.2190443779905
27,"Heart - Left Ventricle",-1.35367097604702
27,"Esophagus - Muscularis",-1.19103952222437
27,"Testis",-1.17375148671395
27,"Adrenal Gland",-1.28491268946359
27,"Pituitary",-1.33287855759168
27,"Prostate",-0.763969996505748
27,"Thyroid",-0.816404339417383
27,"Cells - EBV-transformed lymphocytes",0.734707423301746
27,"Brain - Caudate (basal ganglia)",0.535779671394427
27,"Brain - Putamen (basal ganglia)",1.13670869415069
27,"Brain - Cerebellar Hemisphere",0.637158211253405
27,"Colon - Transverse",-0.218630578009975
27,"Ovary",-0.184883058696878
27,"Artery - Aorta",0.299083000901165
27,"Cells - Cultured fibroblasts",0.516175514957087
27,"Brain - Anterior cingulate cortex (BA24)",1.00177754137089
27,"Brain - Frontal Cortex (BA9)",0.871416403035147
27,"Brain - Hypothalamus",1.28274320393097
27,"Brain - Cortex",1.29717099271525
27,"Brain - Nucleus accumbens (basal ganglia)",1.27465782880915
28,"Minor Salivary Gland",0.103041478764663
28,"Brain - Spinal cord (cervical c-1)",-0.4617475535655
28,"Brain - Substantia nigra",0.141737995598866
28,"Skin - Not Sun Exposed (Suprapubic)",-0.331087681379618
28,"Muscle - Skeletal",-0.932344690335923
28,"Artery - Coronary",-0.843883349686938
28,"Skin - Sun Exposed (Lower leg)",-1.05886986663358
28,"Adipose - Visceral (Omentum)",-1.0774451055919
28,"Adipose - Subcutaneous",-1.3447395465628
28,"Lung",-1.07742862507217
28,"Heart - Atrial Appendage",-0.893881526467329
28,"Esophagus - Gastroesophageal Junction",-0.819946264710347
28,"Esophagus - Mucosa",-0.957783260996189
28,"Kidney - Cortex",-0.866090926349808
28,"Vagina",-0.218720489139137
28,"Spleen",-0.600732869792018
28,"Whole Blood",-0.416153747983982
28,"Brain - Hippocampus",-0.149135327307832
28,"Artery - Tibial",-0.865786511650852
28,"Breast - Mammary Tissue",-1.1172622472024
28,"Brain - Cerebellum",-0.870444283927056
28,"Liver",-0.861252346499357
28,"Stomach",-0.829791662910625
28,"Uterus",-0.731897870979422
28,"Pancreas",-0.844724694382445
28,"Colon - Sigmoid",-0.776507314906188
28,"Small Intestine - Terminal Ileum",-1.1783044503119
28,"Nerve - Tibial",-1.0829314112619
28,"Brain - Amygdala",-1.13242805757781
28,"Heart - Left Ventricle",-1.26875337148558
28,"Esophagus - Muscularis",-1.05222023037506
28,"Testis",-1.0177091266553
28,"Adrenal Gland",-1.06189535390028
28,"Pituitary",-1.18086499472091
28,"Prostate",-1.02655703915156
28,"Thyroid",-0.924938852713771
28,"Cells - EBV-transformed lymphocytes",0.496293676913349
28,"Brain - Caudate (basal ganglia)",0.271383794965304
28,"Brain - Putamen (basal ganglia)",0.927212795054164
28,"Brain - Cerebellar Hemisphere",0.787139673768346
28,"Colon - Transverse",-0.135023647117499
28,"Ovary",-0.0155588651877875
28,"Artery - Aorta",0.35601763954392
28,"Cells - Cultured fibroblasts",0.573033722455744
28,"Brain - Anterior cingulate cortex (BA24)",1.06378346725997
28,"Brain - Frontal Cortex (BA9)",0.971941705860596
28,"Brain - Hypothalamus",1.22859484023283
28,"Brain - Cortex",1.24224979061693
28,"Brain - Nucleus accumbens (basal ganglia)",1.15360484951388
29,"Minor Salivary Gland",-0.0657208552741051
29,"Brain - Spinal cord (cervical c-1)",-0.43008027595224
29,"Brain - Substantia nigra",0.259505002594927
29,"Skin - Not Sun Exposed (Suprapubic)",-0.402821140132293
29,"Muscle - Skeletal",-1.05978584779602
29,"Artery - Coronary",-0.841351967804409
29,"Skin - Sun Exposed (Lower leg)",-1.0340134065865
29,"Adipose - Visceral (Omentum)",-1.0720325915188
29,"Adipose - Subcutaneous",-1.33659013551671
29,"Lung",-1.03453797741524
29,"Heart - Atrial Appendage",-0.778375819870445
29,"Esophagus - Gastroesophageal Junction",-0.677650688674962
29,"Esophagus - Mucosa",-0.873235422732476
29,"Kidney - Cortex",-0.67747721006245
