"Age (years)","Series 1 (y)","Series 1 (value)"
29,"Nerve - Tibial",0.854630413569524
29,"Esophagus - Mucosa",0.809640875708713
29,"Stomach",0.82805310808129
29,"Esophagus - Muscularis",1.31602317601063
29,"Brain - Hippocampus",0.82760721377878
29,"Prostate",0.532630247078989
29,"Skin - Not Sun Exposed (Suprapubic)",0.368998675043427
29,"Artery - Aorta",0.781277221751721
29,"Pancreas",0.833234459768757
29,"Brain - Frontal Cortex (BA9)",-0.205370172847851
29,"Spleen",-0.172811402817485
29,"Adipose - Subcutaneous",-0.346020838222237
29,"Esophagus - Gastroesophageal Junction",0.00625884465121044
29,"Breast - Mammary Tissue",-0.0290054859352243
29,"Thyroid",-0.537338929552017
30,"Kidney - Cortex",-0.997558096424201
30,"Brain - Cerebellum",-0.520823528299334
30,"Vagina",-0.480874878213291
30,"Artery - Tibial",-0.434715069994065
30,"Brain - Cerebellar Hemisphere",-0.997721128619776
30,"Adrenal Gland",-0.965012056628938
30,"Brain - Hypothalamus",-0.931765432007534
30,"Small Intestine - Terminal Ileum",-1.11518467401012
30,"Brain - Anterior cingulate cortex (BA24)",-1.05375470766974
30,"Brain - Caudate (basal ganglia)",-1.14601063293807
30,"Brain - Substantia nigra",-0.596287443103397
30,"Heart - Left Ventricle",-0.0630431228019808
30,"Muscle - Skeletal",-1.18863278046389
30,"Brain - Amygdala",-1.07305341717324
30,"Skin - Sun Exposed (Lower leg)",-1.02006941132724
30,"Cells - Cultured fibroblasts",-0.503913450130082
30,"Colon - Transverse",-0.804195090663797
30,"Ovary",0.972478115201045
30,"Uterus",0.908385414797618
30,"Artery - Coronary",0.912930703094052
30,"Minor Salivary Gland",1.08967559509783
30,"Brain - Nucleus accumbens (basal ganglia)",0.197536668978082
30,"Testis",0.730689548738681
30,"Brain - Spinal cord (cervical c-1)",-0.270868159386723
30,"Cells - EBV-transformed lymphocytes",-0.522390464762682
30,"Colon - Sigmoid",0.848684836996678
30,"Heart - Atrial Appendage",1.03279641667049
30,"Pituitary",0.709793179717541
30,"Brain - Cortex",0.718353519220315
30,"Lung",1.04649199455844
30,"Adipose - Visceral (Omentum)",0.347137237802351
30,"Brain - Putamen (basal ganglia)",0.864041362772394
30,"Nerve - Tibial",0.733707825373104
30,"Esophagus - Mucosa",0.659957287805245
30,"Stomach",0.702990098235642
30,"Esophagus - Muscularis",1.31107334615484
30,"Brain - Hippocampus",0.739793960900985
30,"Prostate",0.381398299020635
30,"Skin - Not Sun Exposed (Suprapubic)",0.219097451563617
30,"Artery - Aorta",0.666992777314967
30,"Pancreas",0.716741717109977
30,"Brain - Frontal Cortex (BA9)",-0.362938665910249
30,"Spleen",-0.255889198173346
30,"Adipose - Subcutaneous",-0.584613611262319
30,"Esophagus - Gastroesophageal Junction",-0.236723414914788
30,"Breast - Mammary Tissue",-0.217292228242655
30,"Thyroid",-0.709265557234287
31,"Kidney - Cortex",-0.82133431644089
31,"Brain - Cerebellum",-0.537673216613108
31,"Vagina",-0.498901570097111
31,"Artery - Tibial",-0.539913783437817
31,"Brain - Cerebellar Hemisphere",-1.02635430813736
31,"Adrenal Gland",-0.948032325155476
31,"Brain - Hypothalamus",-0.969961044023349
31,"Small Intestine - Terminal Ileum",-1.01296647895595
31,"Brain - Anterior cingulate cortex (BA24)",-0.940468602452642
