"Age (years)","Series 1 (y)","Series 1 (value)"
27,"Brain - Hippocampus",-0.707236808145061
27,"Heart - Atrial Appendage",-0.958845546364144
27,"Skin - Not Sun Exposed (Suprapubic)",-0.287150161447221
27,"Vagina",-0.051368829913226
27,"Uterus",0.0488943864057359
27,"Brain - Substantia nigra",0.654189427613099
27,"Small Intestine - Terminal Ileum",0.943358288503702
27,"Nerve - Tibial",1.17763771327203
27,"Brain - Cerebellar Hemisphere",1.32751172521106
27,"Brain - Frontal Cortex (BA9)",1.35921623325575
27,"Muscle - Skeletal",0.859181335291971
27,"Brain - Cerebellum",1.20176313076458
27,"Brain - Hypothalamus",1.24012571353252
27,"Brain - Nucleus accumbens (basal ganglia)",1.34599030181016
27,"Whole Blood",1.2887174325793
27,"Adipose - Subcutaneous",1.29443450414628
27,"Artery - Tibial",1.1239079222042
27,"Artery - Aorta",1.27373223169404
27,"Skin - Sun Exposed (Lower leg)",0.674108784166099
27,"Thyroid",0.717220882651546
27,"Brain - Anterior cingulate cortex (BA24)",1.11711523548065
27,"Ovary",0.758877995169425
27,"Cells - EBV-transformed lymphocytes",-0.0321300946243922
27,"Esophagus - Muscularis",-0.565202740847418
27,"Brain - Amygdala",-0.0232298545910902
27,"Heart - Left Ventricle",0.138605657111305
27,"Breast - Mammary Tissue",-0.459391546643455
27,"Esophagus - Mucosa",-0.522386198706131
27,"Liver",-0.270899699044092
27,"Pancreas",0.15484661922854
27,"Brain - Caudate (basal ganglia)",0.222255067674145
27,"Brain - Spinal cord (cervical c-1)",1.02170342831076
27,"Adrenal Gland",0.838049791101156
27,"Brain - Putamen (basal ganglia)",1.101137282561
28,"Artery - Coronary",-0.489517004249283
28,"Colon - Transverse",-0.205304581237165
28,"Esophagus - Gastroesophageal Junction",-0.986131998892669
28,"Minor Salivary Gland",-1.11935237881759
28,"Testis",-0.936110196333696
28,"Spleen",-0.774223716149142
28,"Kidney - Cortex",-2.21754421024353
28,"Prostate",-1.18703424778401
28,"Stomach",-1.16645528927205
28,"Cells - Cultured fibroblasts",-1.29308090302375
28,"Lung",-1.23915601694914
28,"Colon - Sigmoid",-1.10091166393645
28,"Pituitary",-1.04187761550453
28,"Adipose - Visceral (Omentum)",-0.803251429137948
28,"Brain - Cortex",-0.523901533459742
28,"Brain - Hippocampus",-0.526627769454119
28,"Heart - Atrial Appendage",-0.758818973647013
28,"Skin - Not Sun Exposed (Suprapubic)",-0.0565398996446716
28,"Vagina",0.133751412606889
28,"Uterus",0.187688987632132
28,"Brain - Substantia nigra",0.826501412946101
28,"Small Intestine - Terminal Ileum",1.02749855030443
28,"Nerve - Tibial",1.02247377510713
28,"Brain - Cerebellar Hemisphere",1.15993716525424
28,"Brain - Frontal Cortex (BA9)",1.21733642110358
28,"Muscle - Skeletal",0.741801365057922
28,"Brain - Cerebellum",1.24106542462178
28,"Brain - Hypothalamus",1.27656607006479
28,"Brain - Nucleus accumbens (basal ganglia)",1.27607029233013
28,"Whole Blood",1.17482391083324
28,"Adipose - Subcutaneous",1.20575860150011
28,"Artery - Tibial",1.02863922808707
28,"Artery - Aorta",1.22135506110799
28,"Skin - Sun Exposed (Lower leg)",0.703767925487394
28,"Thyroid",0.755830691480741
28,"Brain - Anterior cingulate cortex (BA24)",1.15544325418375
28,"Ovary",0.71424146055803
28,"Cells - EBV-transformed lymphocytes",-0.28950754602073
28,"Esophagus - Muscularis",-0.887683508458809
28,"Brain - Amygdala",-0.145433543408429
28,"Heart - Left Ventricle",-0.0797402315223558
28,"Breast - Mammary Tissue",-0.564609459344105
