"Age (years)","Series 1 (y)","Series 1 (value)"
28,"Skin - Sun Exposed (Lower leg)",0.468103458840108
28,"Adipose - Subcutaneous",1.12915765394451
28,"Uterus",1.23232899017102
28,"Brain - Frontal Cortex (BA9)",0.878591565488555
28,"Artery - Tibial",0.907660138553922
28,"Brain - Hippocampus",0.651539840161347
29,"Liver",-0.636933876399306
29,"Artery - Coronary",-0.94946830758413
29,"Brain - Cerebellar Hemisphere",-0.623931351722577
29,"Esophagus - Mucosa",-0.600588216324227
29,"Spleen",0.113544386552019
29,"Brain - Hypothalamus",-0.216263129806866
29,"Cells - Cultured fibroblasts",-0.0703034201698076
29,"Pancreas",0.301051376246422
29,"Esophagus - Gastroesophageal Junction",-0.214636734832439
29,"Thyroid",0.467278662671315
29,"Vagina",0.532651323549554
29,"Adrenal Gland",-0.882952738154619
29,"Brain - Cortex",-0.490809361101996
29,"Heart - Left Ventricle",-1.23309081937944
29,"Ovary",-1.46310752346235
29,"Muscle - Skeletal",-1.1276036330198
29,"Heart - Atrial Appendage",-0.862563918821913
29,"Adipose - Visceral (Omentum)",-0.950412729085795
29,"Colon - Sigmoid",-0.863901336841956
29,"Small Intestine - Terminal Ileum",-1.1706174466435
29,"Artery - Aorta",-1.0709652612912
29,"Nerve - Tibial",-0.815046505317726
29,"Brain - Cerebellum",-1.14364493224505
29,"Brain - Caudate (basal ganglia)",-1.17485381385872
29,"Lung",-1.12544266264187
29,"Brain - Putamen (basal ganglia)",-0.475259201611778
29,"Testis",-0.43636868571768
29,"Breast - Mammary Tissue",-0.76552298015457
29,"Prostate",-1.27202551639572
29,"Brain - Amygdala",0.669740338459779
29,"Esophagus - Muscularis",0.521494917594894
29,"Colon - Transverse",0.00366987285007721
29,"Whole Blood",0.01894044370867
29,"Cells - EBV-transformed lymphocytes",0.539012333570816
29,"Brain - Spinal cord (cervical c-1)",-0.11015051713816
29,"Brain - Nucleus accumbens (basal ganglia)",-0.100443631187839
29,"Brain - Substantia nigra",-0.102658912398498
29,"Kidney - Cortex",2.00021018995926
29,"Stomach",0.687744204527875
