"Age (years)","Series 1 (y)","Series 1 (value)"
27,"Brain - Cerebellum",-0.903020064503827
27,"Brain - Spinal cord (cervical c-1)",-1.33031525036237
27,"Skin - Sun Exposed (Lower leg)",0.192931668358333
27,"Breast - Mammary Tissue",-0.0767375947879512
27,"Cells - EBV-transformed lymphocytes",1.04882268668922
27,"Artery - Coronary",-0.490180774784719
27,"Heart - Left Ventricle",-0.420322304829405
27,"Thyroid",0.0548780013336027
27,"Skin - Not Sun Exposed (Suprapubic)",0.854188056110006
27,"Spleen",0.589946931565454
27,"Esophagus - Gastroesophageal Junction",0.640261315439881
27,"Adipose - Visceral (Omentum)",0.0264260335147225
27,"Brain - Nucleus accumbens (basal ganglia)",-0.400237244668271
27,"Heart - Atrial Appendage",-0.331378144710919
27,"Vagina",-0.433549715128942
27,"Brain - Hypothalamus",0.0403691675798515
27,"Pancreas",-0.20414082762789
27,"Pituitary",-0.133498377326068
27,"Testis",-0.693983505380388
27,"Kidney - Cortex",3.00667332994176
27,"Ovary",1.43032700922915
27,"Uterus",0.669053739677832
27,"Adrenal Gland",0.587698064336569
27,"Brain - Cerebellar Hemisphere",0.762542781519762
27,"Prostate",1.17830926699237
27,"Adipose - Subcutaneous",1.15388968487723
27,"Minor Salivary Gland",1.22174993137126
27,"Artery - Tibial",1.16766812898805
27,"Esophagus - Muscularis",1.01818270411074
28,"Liver",-0.186832577522677
28,"Muscle - Skeletal",-0.663450690195912
28,"Esophagus - Mucosa",-1.03668702254511
28,"Artery - Aorta",-1.11182631162662
28,"Colon - Transverse",-1.25918901464101
28,"Small Intestine - Terminal Ileum",-1.28191620329408
28,"Brain - Amygdala",-0.948017699116958
28,"Brain - Frontal Cortex (BA9)",-0.806486609918453
28,"Stomach",-0.572908020859582
28,"Whole Blood",-0.922403090910387
28,"Colon - Sigmoid",-0.919879028909363
28,"Lung",-1.01799982176637
28,"Nerve - Tibial",-0.414951690030383
28,"Brain - Cortex",-0.68101221789939
28,"Brain - Hippocampus",-0.860308106407823
28,"Cells - Cultured fibroblasts",-0.924695477274111
28,"Brain - Putamen (basal ganglia)",-0.685339570821067
28,"Brain - Substantia nigra",-0.66715585143767
28,"Brain - Anterior cingulate cortex (BA24)",-1.05880783338427
28,"Brain - Caudate (basal ganglia)",-1.36718142211695
28,"Brain - Cerebellum",-0.688891940769289
28,"Brain - Spinal cord (cervical c-1)",-1.05353414336257
28,"Skin - Sun Exposed (Lower leg)",-0.0742555147501265
28,"Breast - Mammary Tissue",-0.222761001680276
28,"Cells - EBV-transformed lymphocytes",0.869534358802527
28,"Artery - Coronary",-0.700181919839198
28,"Heart - Left Ventricle",-0.624695179628839
28,"Thyroid",-0.139926186034709
28,"Skin - Not Sun Exposed (Suprapubic)",0.590369262968301
28,"Spleen",0.364335677310156
28,"Esophagus - Gastroesophageal Junction",0.864343328118012
28,"Adipose - Visceral (Omentum)",0.271203104392198
28,"Brain - Nucleus accumbens (basal ganglia)",-0.148216325126819
28,"Heart - Atrial Appendage",-0.270345400906366
28,"Vagina",-0.241811630048824
28,"Brain - Hypothalamus",0.0693903651525041
28,"Pancreas",-0.268895453704806
28,"Pituitary",-0.0941827913953266
28,"Testis",-0.579127685192029
28,"Kidney - Cortex",2.53792738323089
28,"Ovary",1.33656456125836
28,"Uterus",0.626066706580748
28,"Adrenal Gland",0.674993212256209
28,"Brain - Cerebellar Hemisphere",0.845971455851117
28,"Prostate",0.963472584855649
28,"Adipose - Subcutaneous",1.07430632972529
28,"Minor Salivary Gland",1.19921730265289
28,"Artery - Tibial",1.01807708395684
28,"Esophagus - Muscularis",0.801605651416075
29,"Liver",-0.272827999631293
29,"Muscle - Skeletal",-0.648705880368433
29,"Esophagus - Mucosa",-1.01593523130998
29,"Artery - Aorta",-0.998500788275065
29,"Colon - Transverse",-1.14020812118096
29,"Small Intestine - Terminal Ileum",-1.20184407768211
29,"Brain - Amygdala",-0.821366784519722
29,"Brain - Frontal Cortex (BA9)",-0.696263346515836
29,"Stomach",-0.543006452625932
29,"Whole Blood",-0.825001181508378
29,"Colon - Sigmoid",-0.78538448625876
29,"Lung",-0.926793903287748
29,"Nerve - Tibial",-0.290907803737992
29,"Brain - Cortex",-0.487401275093285
29,"Brain - Hippocampus",-0.672617169958484
29,"Cells - Cultured fibroblasts",-0.727428274820894
29,"Brain - Putamen (basal ganglia)",-0.444562566374787
29,"Brain - Substantia nigra",-0.436368194702662
29,"Brain - Anterior cingulate cortex (BA24)",-0.872630891242514
29,"Brain - Caudate (basal ganglia)",-1.14800270422594
29,"Brain - Cerebellum",-0.486901010109846
29,"Brain - Spinal cord (cervical c-1)",-0.781572025547046
29,"Skin - Sun Exposed (Lower leg)",-0.306021686429967
29,"Breast - Mammary Tissue",-0.357138735054619
29,"Cells - EBV-transformed lymphocytes",0.69618115465107
29,"Artery - Coronary",-0.886176748604075
29,"Heart - Left Ventricle",-0.803481654475905
29,"Thyroid",-0.308083233151568
29,"Skin - Not Sun Exposed (Suprapubic)",0.34427289316932
29,"Spleen",0.151638540130101
29,"Esophagus - Gastroesophageal Junction",1.05708444704381
29,"Adipose - Visceral (Omentum)",0.489372123124376
29,"Brain - Nucleus accumbens (basal ganglia)",0.0850436586721238
29,"Heart - Atrial Appendage",-0.215153474533668
29,"Vagina",-0.0692396622817219
29,"Brain - Hypothalamus",0.0911924031740146
29,"Pancreas",-0.324884492731662
29,"Pituitary",-0.0493575892802457
29,"Testis",-0.467150178285585
29,"Kidney - Cortex",2.09967211148447
29,"Ovary",1.23953554962975
29,"Uterus",0.592242055793821
29,"Adrenal Gland",0.755135827948073
29,"Brain - Cerebellar Hemisphere",0.919124732360925
29,"Prostate",0.765503411322938
29,"Adipose - Subcutaneous",0.999651801577432
29,"Minor Salivary Gland",1.17229975277477
29,"Artery - Tibial",0.876906431272568
29,"Esophagus - Muscularis",0.606223362504783
30,"Liver",-0.35164504954555
30,"Muscle - Skeletal",-0.629408073814836
30,"Esophagus - Mucosa",-0.992615265885178
30,"Artery - Aorta",-0.890763919567862
30,"Colon - Transverse",-1.02532904636231
30,"Small Intestine - Terminal Ileum",-1.11818003205974
30,"Brain - Amygdala",-0.703039752035245
30,"Brain - Frontal Cortex (BA9)",-0.595611472118116
30,"Stomach",-0.517315521672775
30,"Whole Blood",-0.732211721351905
30,"Colon - Sigmoid",-0.660992344001503
30,"Lung",-0.844408850345517
30,"Nerve - Tibial",-0.170228743646644
30,"Brain - Cortex",-0.308747780417302
30,"Brain - Hippocampus",-0.497912629284847
30,"Cells - Cultured fibroblasts",-0.541214702280266
30,"Brain - Putamen (basal ganglia)",-0.222031160932127
30,"Brain - Substantia nigra",-0.225652772382114
30,"Brain - Anterior cingulate cortex (BA24)",-0.695898469611057
30,"Brain - Caudate (basal ganglia)",-0.93802425330339
30,"Brain - Cerebellum",-0.297130029166162
30,"Brain - Spinal cord (cervical c-1)",-0.516525615751376
30,"Skin - Sun Exposed (Lower leg)",-0.503480984314943
30,"Breast - Mammary Tissue",-0.48030524324409
30,"Cells - EBV-transformed lymphocytes",0.529667702099052
30,"Artery - Coronary",-1.04845931576904
30,"Heart - Left Ventricle",-0.956774479131533
30,"Thyroid",-0.450068904906516
30,"Skin - Not Sun Exposed (Suprapubic)",0.115747933450157
30,"Spleen",-0.0483153247284766
30,"Esophagus - Gastroesophageal Junction",1.21902863515407
30,"Adipose - Visceral (Omentum)",0.681389011653708
30,"Brain - Nucleus accumbens (basal ganglia)",0.299304289422849
30,"Heart - Atrial Appendage",-0.165828661263599
30,"Vagina",0.0841964150257752
30,"Brain - Hypothalamus",0.106158803579395
30,"Pancreas",-0.372226432092931
30,"Pituitary",0.0000142461360861628
30,"Testis",-0.358340873947674
30,"Kidney - Cortex",1.69166161204759
30,"Ovary",1.13947592184688
30,"Uterus",0.570789856496865
