GeneID,SRR7885667,SRR7885671
ARFGEF2,13.642612,12.618099
ARFGEF3,3.724113,3.740257
ARFIP1,26.474888,25.145308
ARFIP2,76.133492,69.619675
ARFRP1,37.6068,37.841999
ARG1,0.0,0.0
ARG2,52.666229,36.400612
ARGFX,0.0,0.0
ARGLU1,210.284012,194.046005
ARHGAP1,32.935474,49.536335
ARHGAP10,1.774003,0.518153
ARHGAP11A,15.676924,22.782768
ARHGAP12,43.558941,49.726246
ARHGAP15,0.308016,0.583527
ARHGAP17,28.517254,23.257645
ARHGAP18,8.075483,1.558253
ARHGAP19,14.224964,22.276705
ARHGAP20,5.275608,1.926082
ARHGAP21,118.136711,130.991837
ARHGAP22,1.727025,2.372284
ARHGAP23,28.940853,26.266491
ARHGAP24,11.477051,2.511314
ARHGAP25,0.0,0.0
ARHGAP26,6.619713,0.928269
ARHGAP27,0.172837,0.121523
ARHGAP28,15.511786,17.015881
ARHGAP29,33.370922,5.73556
ARHGAP30,0.352232,0.301604
ARHGAP31,4.540685,5.124338
ARHGAP32,21.67753,28.572145
ARHGAP33,69.51638,67.521843
ARHGAP35,78.319435,78.500916
ARHGAP36,1.553971,0.191668
ARHGAP39,17.123182,14.046003
ARHGAP4,2.7567,2.607945
ARHGAP40,0.205915,0.0
ARHGAP42,8.273202,3.973114
ARHGAP44,10.713433,5.732261
ARHGAP45,0.889803,0.162388
ARHGAP5,42.06683,45.841686
ARHGAP6,0.518336,0.144255
ARHGAP8,2.641519,0.475684
ARHGAP9,0.438532,0.0
ARHGDIA,284.744751,276.907013
ARHGDIB,0.559547,0.0
ARHGDIG,35.726635,3.916158
ARHGEF1,18.753296,25.024176
ARHGEF10,11.662133,7.145664
ARHGEF10L,21.782356,20.729301
ARHGEF11,27.008688,22.219774
ARHGEF12,60.897118,45.860157
ARHGEF15,0.016011,0.0
ARHGEF16,0.677861,0.154739
ARHGEF17,23.7549,21.550261
ARHGEF18,24.86092,29.44548
ARHGEF19,3.488844,4.028219
ARHGEF2,62.212528,119.850288
ARHGEF25,73.714119,50.32164
ARHGEF26,19.551723,7.779288
ARHGEF28,6.672235,2.143141
ARHGEF3,31.970179,7.292522
ARHGEF33,1.998859,1.903749
ARHGEF37,1.71478,3.442778
ARHGEF38,0.567334,0.284384
ARHGEF39,4.07646,3.06823
ARHGEF4,18.571667,24.759777
ARHGEF40,36.090462,30.455471
ARHGEF5,0.0,0.053936
ARHGEF6,7.377728,17.000143
ARHGEF7,101.503387,120.01548
ARHGEF9,80.164391,108.202576
ARID1A,64.92836,82.752411
ARID1B,30.1478,58.210068
ARID2,25.510839,39.238342
ARID3A,5.442477,3.835796
ARID3B,8.893221,8.297374
ARID3C,1.46832,1.008812
ARID4A,29.566956,34.516014
ARID4B,40.045753,55.883892
ARID5A,15.860332,39.33786
ARID5B,14.304635,4.944694
ARIH1,60.921032,68.77314
ARIH2,58.403244,64.479439
ARK2C,30.570646,37.121815
ARK2N,16.3234,27.315701
ARL1,40.140903,29.901001
ARL10,29.076439,30.175793
ARL11,0.0,0.005281
ARL13A,0.0,0.0
ARL13B,12.091601,9.422695
ARL14,0.0,0.0
ARL14EP,39.239208,44.488632
ARL14EPL,0.0,0.0
ARL15,21.168032,56.647171
ARL16,39.625252,25.306192
ARL2,74.872711,58.165329
ARL2BP,136.435745,185.901093
ARL3,188.534149,166.11676
ARL4A,28.36862,47.609798
ARL4C,73.359756,60.681316
ARL4D,39.047291,37.097519
ARL5A,32.70956,37.564716
ARL5B,31.511461,41.672165
ARL5C,0.202765,0.081306
ARL6,14.84962,10.833282
ARL6IP1,476.855194,637.913391
ARL6IP4,69.541496,70.741928
ARL6IP5,112.838455,88.24231
ARL6IP6,38.457138,42.072983
ARL8A,137.712936,139.193619
ARL8B,80.382721,79.755005
ARL9,6.127084,2.681244
ARLN,175.377625,177.458817
ARMC1,44.893791,59.133743
ARMC10,45.384212,44.557781
ARMC12,1.586482,0.805749
ARMC2,7.66045,3.597151
ARMC3,3.869888,0.0
ARMC5,11.181099,14.576669
ARMC6,46.796631,60.858303
ARMC7,12.722813,15.229991
ARMC8,40.727882,43.300571
ARMC9,18.893545,4.415045
ARMCX1,36.803173,98.770081
ARMCX2,70.851822,61.884182
ARMCX3,80.593842,77.159912
ARMCX4,5.818723,4.905189
ARMCX5,23.051037,25.877459
ARMH1,6.247389,0.533888
ARMH2,0.0,0.211279
ARMH3,26.115114,27.228374
ARMH4,43.899414,32.947086
ARMS2,0.0,0.0
ARMT1,21.359043,23.100227
ARNT,20.766617,20.771238
ARNT2,69.22934,97.422829
ARPC1A,180.145782,191.043365
ARPC1B,12.602804,5.954918
ARPC2,86.517372,92.479385
ARPC3,426.295074,383.993073
ARPC4,168.388596,181.007996
ARPC5,209.921066,146.130798
ARPC5L,51.71833,54.614349
ARPIN,18.015465,30.277966
ARPP19,91.295433,93.425438
ARPP21,24.590511,25.334515
ARR3,0.0,0.0
ARRB1,23.977169,9.062288
ARRB2,76.977791,85.78627
ARRDC1,17.392662,21.064598
ARRDC2,1.344997,0.491684
ARRDC3,39.082542,95.123466
ARRDC4,41.653477,23.781977
ARRDC5,0.0,0.0
ARSA,24.476173,16.807657
ARSB,18.483303,18.314722
ARSD,13.469193,25.488333
ARSF,2.618421,3.587224
ARSG,0.979642,1.498496
ARSH,0.444404,0.35032
ARSI,0.204335,0.0
ARSJ,5.255268,0.418701
ARSK,7.544977,4.091712
ARSL,0.750857,2.12549
ART1,0.202147,0.11272
ART3,6.877563,0.0
ART4,0.0,0.0
ART5,0.498664,0.044999
ARTN,0.346308,0.237664
ARV1,26.330389,25.074133
ARVCF,48.572819,49.43071
ARX,64.240784,242.070465
AS3MT,1.094909,0.955963
ASAH1,71.119553,31.100502
ASAP1,40.016445,67.023155
ASAP2,45.804436,33.191078
ASAP3,45.642063,16.581833
ASB1,24.34045,31.659416
ASB10,0.0,0.0
ASB11,0.0,0.0
ASB13,18.400152,19.312962
ASB14,0.80699,1.303951
ASB15,0.02792,0.0
ASB16,0.277237,0.313042
ASB17,0.0,0.0
ASB18,0.0,0.0
ASB2,0.205951,0.0
ASB3,41.561337,52.678223
ASB4,3.52097,0.086485
ASB5,0.118453,0.054106
ASB6,21.681921,33.343208
ASB7,14.287083,16.060432
ASB8,34.395123,46.620579
ASB9,0.370864,0.0
ASCC1,47.938393,57.951416
ASCC2,35.7626,37.131096
ASCC3,13.685038,14.003863
ASCL1,54.243591,54.352962
ASCL2,0.099669,0.04007
ASCL3,0.0,0.0
ASCL4,0.170208,0.085031
ASCL5,0.146256,0.14971
ASDURF,42.004608,44.649067
ASF1A,66.87059,76.212807
ASF1B,22.908607,19.684002
ASGR1,15.14268,4.507665
ASGR2,0.376606,0.0
ASH1L,25.305309,35.383453
ASH2L,34.819504,41.753532
ASIC1,47.365974,53.377342
ASIC2,8.815788,0.030143
ASIC3,3.716465,3.693634
ASIC4,3.875906,0.107179
ASIC5,0.0,0.0
ASIP,0.968178,0.0
ASL,20.411434,10.400825
ASNS,112.654457,53.784897
ASNSD1,59.478588,65.80883
ASPA,0.054927,0.0
ASPDH,0.0,0.315241
ASPG,0.0,0.0
ASPH,52.809895,47.193859
ASPHD1,13.716805,20.090206
ASPHD2,11.826567,5.470327
ASPM,11.026214,12.027861
ASPN,37.305691,0.241884
ASPRV1,0.312831,0.0
ASRGL1,42.138271,38.235382
ASS1,37.284729,29.62627
ASTE1,4.762968,8.561301
ASTL,0.0,0.0
ASTN1,58.059879,46.22039
ASTN2,12.240159,5.330362
ASXL1,57.041397,66.198715
ASXL2,6.642932,7.703403
ASXL3,14.459829,19.980793
ASZ1,0.0,0.0
ATAD1,106.984055,101.379341
ATAD2,21.865068,22.028885
ATAD2B,11.467489,18.118677
ATAD3C,1.174284,4.006447
ATAD5,6.446807,6.577379
ATAT1,261.169495,283.004944
ATCAY,137.164032,193.090347
ATE1,21.302553,19.408817
ATF1,13.49025,15.299682
ATF2,77.412537,95.596756
ATF3,7.983596,5.002445
ATF4,425.86792,309.424988
ATF5,27.445475,39.699104
ATF6,31.414062,27.594175
ATF6B,83.064262,93.769371
ATF7IP,80.05571,91.884865
ATF7IP2,4.611054,4.635995
ATG10,2.069904,1.637302
ATG101,49.626995,49.188534
ATG12,68.748802,75.316971
ATG13,39.254673,46.467178
ATG14,15.182574,19.189873
ATG16L1,24.396231,28.43108
ATG16L2,5.103003,2.432309
ATG2A,14.529993,18.747532
ATG2B,17.980257,23.160599
ATG3,54.839172,42.889965
ATG4A,9.405091,19.730541
ATG4B,61.742348,63.974888
ATG4C,13.101207,13.405526
ATG4D,34.299164,50.198711
ATG5,39.448704,46.78175
ATG7,9.114597,12.015271
ATG9A,30.381447,31.18228
ATG9B,1.248541,0.881055
ATIC,46.103779,29.473671
ATL1,61.512985,53.144703
ATL2,37.305355,56.737167
ATL3,9.588398,11.359217
ATM,18.11517,23.235723
ATMIN,61.529953,62.566074
ATN1,138.201813,173.430389
ATOH1,0.063974,0.0
ATOH7,1.67508,1.325365
ATOH8,13.754734,8.81172
ATOSA,25.183376,61.049507
ATOSB,35.765617,34.923477
ATOX1,102.761024,105.000389
ATP10A,0.398157,0.198236
ATP10B,0.583036,1.386405
ATP10D,6.906435,4.753928
ATP11A,17.736771,15.94794
ATP11B,15.64557,24.943851
ATP11C,15.518275,9.152328
ATP12A,0.0,0.054083
ATP13A1,31.620005,40.623489
ATP13A2,39.485916,32.238777
ATP13A3,32.299728,30.896297
ATP13A4,0.311915,0.107418
ATP13A5,0.284454,0.0
ATP1A1,148.821609,87.904617
ATP1A2,63.364468,117.050972
ATP1A3,235.703125,170.712265
ATP1A4,0.0,0.0
ATP1B1,207.139481,312.44458
ATP1B2,46.192654,54.416805
ATP1B3,172.654556,127.850975
ATP1B4,0.0,0.0
ATP23,12.81729,6.759774
ATP2A1,1.643264,0.642715
ATP2A2,172.750504,175.902924
ATP2A3,0.185557,0.102049
ATP2B1,38.552059,59.344444
ATP2B2,10.357386,5.3081
ATP2B3,4.925119,2.82391
ATP2B4,78.275047,75.43959
ATP2C1,77.859657,84.907394
ATP2C2,0.440514,0.315335
ATP4A,0.0,0.0
ATP4B,0.0,0.0
ATP5F1A,749.293762,724.962524
ATP5F1B,576.292053,638.762085
ATP5F1C,462.840576,448.762238
ATP5F1D,135.983917,138.935623
ATP5F1E,623.336609,737.429993
ATP5IF1,210.143387,151.235153
ATP5MC1,123.190887,153.292145
ATP5MC2,235.993973,261.601196
ATP5MC3,207.705307,205.267197
ATP5ME,320.346497,388.66507
ATP5MF,216.794815,216.052246
ATP5MG,63.748016,69.620232
ATP5MGL,0.115434,0.166034
ATP5MJ,318.211456,306.629547
ATP5MK,266.149963,209.446411
ATP5PB,392.036469,414.692169
ATP5PD,351.138245,348.759125
ATP5PF,285.046722,332.807343
ATP5PO,582.675049,594.177917
ATP6AP1,214.65239,200.745392
ATP6AP2,202.77475,205.058212
ATP6V0A1,97.833221,110.328354
ATP6V0A2,23.175373,23.632801
ATP6V0A4,0.0,0.240399
ATP6V0B,197.294662,247.556732
ATP6V0C,287.294525,366.629333
ATP6V0D1,176.080093,215.892181
ATP6V0D2,0.0,0.0
ATP6V0E1,95.999634,99.201355
ATP6V0E2,268.586975,291.98233
ATP6V1A,138.064392,177.163284
ATP6V1B1,0.0,0.0
ATP6V1B2,185.345886,208.405045
ATP6V1C1,44.363983,65.192421
ATP6V1C2,0.17538,0.166606
ATP6V1D,94.276215,179.467697
ATP6V1E1,177.181656,211.371597
ATP6V1E2,0.382755,0.314808
ATP6V1F,219.542145,251.609482
ATP6V1G1,352.626953,514.088623
ATP6V1G2,74.958572,62.472782
ATP6V1G3,0.0,0.0
ATP6V1H,76.354744,106.834106
ATP7A,5.846388,4.91496
ATP7B,8.404819,6.458644
ATP8A1,23.084896,16.489933
ATP8A2,25.085415,8.93899
ATP8B1,0.367143,0.085122
ATP8B3,1.717701,0.223769
ATP8B4,0.569773,0.09851
ATP9A,117.27771,89.183876
ATP9B,18.119207,27.378199
ATPAF1,73.517792,67.890869
ATPAF2,26.317968,35.15078
ATPSCKMT,9.987095,10.489879
ATR,6.857973,6.587819
ATRAID,81.128479,56.627377
ATRIP,13.02255,15.671725
ATRN,36.316868,38.528183
ATRNL1,31.58742,11.856875
ATRX,59.730083,66.861481
ATXN1,15.73033,12.477182
ATXN10,238.247055,223.670898
ATXN1L,14.452708,16.108612
ATXN2,35.31723,37.819252
ATXN2L,78.099968,92.014252
ATXN3,6.683891,8.223388
ATXN3L,0.0,0.0
ATXN7,9.698049,10.888707
ATXN7L1,9.053041,9.939059
ATXN7L2,10.032678,19.131023
ATXN7L3,91.62867,77.207207
ATXN7L3B,237.10994,222.249481
AUH,18.270042,15.426944
AUNIP,5.671833,4.648325
AUP1,109.814377,128.185028
AURKA,19.896139,26.385933
AURKAIP1,85.27507,84.001282
AURKB,41.221333,39.462505
AURKC,0.734595,0.697031
AUTS2,102.52459,64.13134
AVEN,16.360094,14.647367
AVIL,1.883258,2.542087
AVL9,31.07506,37.538418
AVP,0.0,0.0
AVPI1,16.379084,7.565804
AVPR1A,1.34009,2.163486
AVPR1B,0.556621,0.0
AVPR2,0.08906,0.0
AWAT1,0.0,0.0
AWAT2,0.143312,0.0
AXDND1,1.304279,1.332857
AXIN1,27.977272,31.959568
AXIN2,31.376755,12.643552
AXL,11.201432,7.33234
AZI2,56.059563,45.050884
AZIN1,203.929504,220.57074
AZIN2,6.723665,2.243351
AZU1,10.191649,6.494907
B2M,155.397751,154.760681
B3GALNT1,15.984939,26.071114
B3GALNT2,16.650393,21.708597
B3GALT1,16.322035,28.264429
B3GALT2,29.6054,51.50975
B3GALT4,6.020321,3.692163
B3GALT5,1.25864,0.437013
B3GALT6,44.742031,35.44936
B3GALT9,2.176426,1.767587
B3GAT1,70.124504,57.594978
B3GAT2,9.521155,4.450285
B3GAT3,62.107014,64.336288
B3GLCT,18.669535,12.22185
B3GNT2,18.575994,2.982389
B3GNT3,0.041613,0.0
B3GNT4,0.787374,0.125612
B3GNT5,44.253983,36.585419
B3GNT6,0.056304,0.067841
B3GNT7,0.747765,0.10562
B3GNT8,0.859238,0.276251
B3GNT9,2.666271,1.648755
B3GNTL1,5.848879,3.320473
B4GALNT1,68.780258,68.967979
B4GALNT2,0.002389,0.001518
B4GALNT3,0.846374,1.401545
B4GALNT4,119.239235,128.28064
B4GALT1,5.906988,3.033238
B4GALT2,108.227875,119.111778
B4GALT3,47.264824,48.750648
B4GALT4,20.382019,12.441032
B4GALT5,79.109344,64.150337
B4GALT6,9.404356,6.589434
B4GALT7,36.601215,36.494896
B4GAT1,140.644089,81.968872
B9D1,47.127182,30.63448
B9D2,16.729391,21.032423
BAALC,59.498875,59.324638
BABAM1,123.117867,153.052917
BABAM2,49.248344,41.784508
BACC1,114.287155,92.724182
BACE1,14.736891,19.55615
BACE2,5.175157,1.781049
BACH1,21.302584,29.090855
BACH2,31.00709,22.786079
BAD,92.448334,105.301155
BAG1,43.728306,58.060768
BAG2,13.763784,10.963608
BAG3,17.688133,6.35598
BAG4,15.958306,21.68819
BAG5,35.635876,43.894314
BAG6,193.451172,264.050751
BAHCC1,16.305456,25.503502
BAHD1,30.6705,38.569084
BAIAP2,33.20306,32.645088
BAIAP2L1,1.36408,0.314105
BAIAP2L2,2.620294,3.467856
BAIAP3,51.729626,6.162944
BAK1,19.493622,18.007528
BAMBI,10.559508,3.193922
BANF1,303.59375,421.757294
BANF2,0.0,0.0
BANK1,0.028822,0.0
BANP,11.832134,20.960546
BAP1,77.402161,89.190239
BARD1,6.134924,5.672966
BARHL1,0.266559,0.0
BARHL2,2.553566,0.0
BARX1,0.17541,0.127525
BARX2,0.0,0.0
BASP1,1132.30249,1014.435425
BATF,0.0,0.0
BATF2,0.10731,0.045371
BATF3,0.696829,0.907513
BAX,81.648643,107.579369
BAZ1A,16.521667,23.233818
BAZ1B,65.006821,70.325317
BAZ2A,34.305725,43.584328
BAZ2B,30.641144,43.934498
BBC3,20.615265,14.044798
BBIP1,51.634655,50.997688
BBLN,154.048645,109.025093
BBOF1,23.603287,8.948619
BBOX1,3.998529,3.493663
BBS1,33.734333,22.136812
BBS10,17.63093,21.81986
BBS12,13.590858,13.567085
BBS2,52.531807,46.74884
BBS4,70.049141,57.715763
BBS5,35.124588,17.079742
BBS7,21.159151,22.190104
BBS9,16.671652,13.850152
BBX,13.005789,16.233103
BCAM,22.582094,2.674049
BCAN,73.830925,106.501122
BCAP29,26.725134,24.86931
BCAP31,146.715164,127.753662
BCAR1,37.249073,38.409573
BCAR3,16.424826,16.458958
BCAS1,0.248442,0.104178
BCAS2,116.713867,98.849503
BCAS3,13.905198,15.822948
BCAS4,17.106462,9.848477
BCAT1,15.037589,4.466158
BCAT2,15.193607,7.836091
BCCIP,95.04628,97.748604
BCDIN3D,15.856707,15.430348
BCHE,74.05072,35.038849
BCKDHA,34.299217,40.835697
BCKDHB,85.628883,16.2216
BCKDK,62.111012,59.553829
BCL10,13.353648,16.434023
BCL11A,86.81205,153.213135
BCL11B,30.126595,29.402548
BCL2,11.015202,4.218287
BCL2A1,0.0,0.0
BCL2L1,77.757706,88.367737
BCL2L10,0.378602,0.421417
BCL2L11,8.433808,14.658896
BCL2L12,8.632192,5.184041
BCL2L13,26.553486,27.398832
BCL2L14,0.81556,0.608657
BCL2L15,0.516149,0.654233
BCL3,2.964046,7.905193
BCL6,21.228319,11.222507
BCL6B,0.030413,0.0
BCL7A,59.885475,73.990959
BCL7B,48.139946,63.459503
BCL9,39.546436,43.756626
BCL9L,28.33882,37.700939
BCLAF1,144.684448,155.32338
BCLAF3,10.791101,18.14183
BCO1,0.672829,0.092815
BCO2,0.764458,0.484516
BCOR,35.860748,76.152466
BCORL1,11.504256,10.168672
BCR,36.508129,31.868551
BCS1L,46.757957,51.379814
BDH1,6.223567,6.357835
BDH2,40.909065,35.671993
BDKRB1,0.162524,0.017873
BDKRB2,12.508423,0.023116
BDNF,3.046522,0.381328
BDP1,17.769573,17.927139
BEAN1,1.306892,0.279929
BECN1,60.388962,67.687645
BECN2,0.0,0.0
BEGAIN,16.710754,44.536076
BEND2,0.0,0.0
BEND3,7.754112,9.40806
BEND4,11.301806,6.474799
BEND6,4.182604,4.229918
BEND7,9.841762,5.054045
BEST1,17.539194,9.574929
BEST2,0.0,0.0
BEST3,0.492886,0.98208
BEST4,0.401814,0.425602
BET1,34.40411,23.045424
BET1L,28.701677,27.510489
BEX1,840.047852,1048.804077
BEX2,166.245651,127.016884
BEX3,791.058777,1440.774658
BEX4,233.05925,209.431198
BEX5,28.742954,43.418488
BFAR,31.525381,32.006927
BFSP1,0.595406,0.0
BFSP2,0.059455,0.24219
BGLAP,2.83942,3.809894
BGN,62.297161,0.588609
BHLHA15,0.643685,0.070883
BHLHA9,0.0,0.0
BHLHE22,10.571433,0.439136
BHLHE23,0.213259,0.0
BHLHE40,7.703698,0.308433
BHLHE41,7.363148,0.899962
BHMT,0.06078,0.0
BHMT2,0.0,0.0
BICC1,6.684906,1.730189
BICD1,25.578552,30.937458
BICD2,32.396168,31.875694
BICDL1,12.325583,9.165208
BICDL2,0.205744,0.439948
BICRA,11.07328,15.315337
BICRAL,14.406736,14.314408
BID,26.021982,34.779461
BIK,1.859494,0.876569
BIN1,53.438656,22.598715
BIN2,0.0,0.0
BIN3,22.828289,27.245918
BIRC2,39.152451,63.405087
BIRC3,0.213138,0.085928
BIRC5,66.450424,71.538406
BIRC6,22.105608,33.211807
BIRC7,2.47728,7.124563
BIVM,32.388721,11.447517
BLACAT1,8.948204,26.729877
BLCAP,273.909332,190.428467
BLID,0.0,0.0
BLK,0.0,0.0
BLM,8.239646,4.794041
BLMH,59.303539,57.282791
BLNK,0.110651,0.074006
BLOC1S1,170.768677,240.244141
BLOC1S2,75.057449,65.421967
BLOC1S3,2.342752,3.537908
BLOC1S4,12.696404,15.031106
BLOC1S5,15.419303,15.9586
BLOC1S6,60.189392,63.921898
BLTP1,25.164829,29.832952
BLTP2,62.336826,69.267479
BLTP3A,12.5387,15.091811
BLTP3B,29.777672,39.443947
BLVRA,52.382259,44.723114
BLVRB,23.419886,16.153645
BLZF1,16.384436,21.393736
BMAL1,21.585871,25.123079
BMAL2,7.466917,3.271522
BMERB1,149.622894,189.592041
BMF,7.511405,9.720128
BMI1,45.879803,67.377907
BMP1,35.112328,12.759258
BMP10,0.107571,0.0
BMP15,0.0,0.0
BMP2,10.008473,6.330791
BMP2K,9.129582,9.734095
BMP3,1.076336,0.442829
BMP4,5.431127,0.0
BMP5,2.725616,0.0
BMP6,12.135127,0.383637
BMP7,42.372707,26.853275
BMP8B,0.298446,0.460802
BMPER,1.400402,0.764864
BMPR1A,52.758347,40.736885
BMPR1B,12.516285,3.657446
BMPR2,37.670849,47.481987
BMS1,25.71846,28.257748
BMS1P14,1.642974,0.0
BMX,0.0,0.0
BNC1,0.231321,0.0
BNC2,4.862434,0.177513
BNIP1,30.329319,37.618652
BNIP2,29.050486,27.967531
BNIP3,66.031364,101.910461
BNIP3L,176.673386,166.620132
BNIP5,0.063502,0.0
BNIPL,1.810111,3.655702
BOC,38.665581,21.10582
BOD1,113.225838,116.755455
BOD1L1,23.227947,28.034754
BOD1L2,0.041388,0.024201
BOK,19.91367,15.488103
BOLA1,29.839235,52.989357
BOLA2B,56.192089,67.86441
BOLA3,30.062298,22.902225
BOLL,0.334481,0.923912
BOP1,62.150333,74.40892
BORA,11.241363,8.82869
BORCS5,15.454132,14.423626
BORCS6,5.03649,5.052908
BORCS7,51.825817,45.602055
BORCS8,17.237591,21.834276
BPGM,57.820187,53.728806
BPHL,40.141628,27.67853
BPI,0.0,0.0
BPIFA1,0.0,0.0
BPIFA2,0.0,0.0
BPIFA3,0.0,0.0
BPIFB1,0.0,0.0
BPIFB2,0.0,0.0
BPIFB6,0.0,0.0
BPIFC,0.52906,4.485709
BPNT1,26.815975,40.250683
BPNT2,54.046333,49.4081
BPTF,41.1003,46.211369
BRAF,15.320764,20.996149
BRAP,22.863001,29.567572
BRAT1,19.267715,19.286812
BRCA1,11.322808,6.651568
BRCA2,3.462778,3.01405
BRCC3,25.409565,22.034164
BRD1,42.527885,55.228252
BRD10,23.462664,37.142044
BRD2,181.600769,191.248322
BRD3,73.824783,98.700584
BRD3OS,48.877094,45.129353
BRD4,43.473984,60.277023
BRD7,78.871063,70.170715
BRD8,92.841797,127.307587
BRD9,46.987507,56.795128
BRDT,0.0,0.0
BRF1,52.80331,55.898518
BRF2,18.21273,17.764769
BRI3,75.213615,76.192604
BRI3BP,10.795733,9.779972
BRICD5,6.123749,6.023309
BRINP1,38.233509,42.894276
BRINP2,19.146074,14.628109
BRINP3,12.024459,5.51574
BRIP1,5.497309,5.768887
BRIX1,49.605125,51.535019
BRK1,247.433029,278.56311
BRME1,11.091104,17.380348
BRMS1,43.962257,64.499039
BRMS1L,41.984211,35.418587
BROX,34.703621,50.340508
BRPF1,15.786436,20.280987
BRPF3,33.745655,47.298985
BRS3,0.403839,0.0
BRSK1,96.744034,124.395912
BRSK2,61.821754,70.019142
BRWD1,11.47764,14.761359
BRWD3,7.98692,14.258382
BSCL2,212.718552,141.107315
BSDC1,94.413155,126.640373
BSG,528.919678,436.043976
BSN,11.542602,16.623943
BSND,0.0,0.0
BSPH1,0.0,0.0
BSPRY,0.0,0.0
BST1,2.041108,3.750194
BST2,2.46353,3.331332
BSX,0.0,0.0
BTAF1,23.528971,26.730124
BTBD1,69.148621,67.315765
BTBD10,74.293152,69.349388
BTBD16,0.0,0.0
BTBD17,20.55283,14.298214
BTBD18,0.189471,0.248411
BTBD19,1.932486,0.2659
BTBD2,115.607048,141.031311
BTBD3,62.333767,30.364014
BTBD6,32.21666,36.998066
BTBD7,18.689379,23.211472
BTBD8,8.861153,6.644313
BTBD9,10.86556,18.152914
BTC,0.169955,0.31279
BTD,30.527918,20.992893
BTF3,509.114746,522.469727
BTF3L4,227.880585,230.222626
BTG1,149.72261,646.432617
BTG2,32.883915,32.066402
BTG3,109.069954,46.456657
BTG4,0.606834,0.39086
BTK,0.0,0.0
BTLA,0.05596,0.0
BTN1A1,0.0,0.053725
BTN2A1,32.398006,35.980671
BTN2A2,18.875092,27.041281
BTN3A1,42.168919,40.378197
BTNL10P,0.0,0.0
BTNL2,0.0,0.369375
BTNL9,0.050399,0.0
BTRC,31.982611,27.675974
BUB1,10.329219,11.786504
BUB1B,31.368711,26.577257
BUB3,116.467628,117.755333
BUD13,25.585991,31.793171
BUD23,42.503468,45.58683
BUD31,145.818359,154.542419
BYSL,22.141787,24.648991
BZW1,266.426086,228.094513
BZW2,156.924454,190.944534
C10H12orf42,0.182663,0.121895
C10H12orf43,18.232376,22.00045
C10H12orf50,0.071882,0.286143
C10H12orf54,0.0,0.0
C10H12orf56,0.151835,0.108779
C10H12orf57,168.764511,204.305756
C10H12orf60,0.338701,0.677946
C10H12orf71,0.108496,0.0
C10H12orf75,82.88813,24.075842
C10H12orf76,16.671093,13.63827
C11H2orf66,1.158735,1.288396
C11H2orf69,16.866468,13.563822
C11H2orf72,12.603498,15.349439
C11H2orf76,8.579268,13.250977
C11H2orf80,59.966282,31.226404
C11H2orf88,0.606988,0.254167
C12H2orf15,6.906075,1.187544
C12H2orf42,9.172025,11.393736
C12H2orf49,34.506897,30.676622
C12H2orf68,40.278305,46.625683
C12H2orf74,29.102758,22.393097
C12H2orf78,0.0,0.0
C12H2orf81,15.242895,10.540894
C12H2orf92,2.118894,1.209459
C13H9orf152,0.0,0.0
C13H9orf153,0.07857,0.310935
C13H9orf40,7.094112,6.659214
C13H9orf43,0.15431,0.0
C13H9orf50,0.0,0.0
C13H9orf57,0.0,0.0
C13H9orf78,79.776375,84.492958
C13H9orf85,11.612141,14.491789
C14H13orf42,0.093454,0.0
C14H13orf46,0.0,0.0
C15H14orf119,80.296211,86.654015
C15H14orf132,71.941055,63.294453
C15H14orf180,0.064511,0.244862
C15H14orf39,0.0,0.0
C15H14orf93,7.810674,5.884418
C16H15orf39,5.701485,3.849506
C16H15orf40,21.269037,19.144644
C16H15orf48,2.512867,0.0
C16H15orf61,12.347796,13.459554
C16H15orf62,2.112692,0.853336
C17H18orf32,177.858276,161.520187
C17H18orf54,5.505147,10.658826
C17H18orf63,0.0,0.0
C18H16orf46,9.886989,1.18198
C18H16orf54,0.0,0.0
C18H16orf74,1.003817,1.930239
C18H16orf78,0.0,0.0
C18H16orf82,0.0,0.0
C18H16orf86,3.139308,3.0963
C18H16orf87,38.606647,32.949764
C18H16orf89,1.215573,0.264832
C18H16orf90,0.0,0.0
C18H16orf92,1.310837,1.439131
C18H16orf95,2.611477,4.136951
C18H16orf96,0.461538,0.77562
C19H17orf100,37.407417,26.077938
C19H17orf107,0.433562,0.597523
C19H17orf114,0.810141,0.0
C19H5orf22,31.802269,26.95318
C19H5orf34,8.427473,9.15287
C1D,34.150482,29.85293
C1GALT1,13.471622,15.589498
C1GALT1C1,20.51429,12.43716
C1GALT1C1L,0.30265,0.00802
C1H1orf105,0.0,0.0
C1H1orf115,3.713407,5.977958
C1H1orf116,0.064968,0.073613
C1H1orf122,98.762024,92.411079
C1H1orf141,0.0249,0.0
C1H1orf146,0.081403,0.0
C1H1orf159,14.084016,16.711868
C1H1orf162,1.142775,1.889402
C1H1orf167,0.0,0.0
C1H1orf174,7.166145,10.209971
C1H1orf185,0.0,0.0
C1H1orf198,78.876244,40.578506
C1H1orf202,0.008624,0.285654
C1H1orf21,20.200167,19.531797
C1H1orf210,0.0,0.0
C1H1orf216,16.545033,14.255814
C1H1orf232,2.754237,0.507638
C1H1orf35,29.692167,30.7321
C1H1orf43,240.941742,206.395554
C1H1orf50,10.765716,11.740353
C1H1orf52,38.592541,39.135883
