GeneID,SRR8750397,SRR8750398,SRR8750399
AGXT2,0.0,0.900589,0.0
AHCTF1,6.737165,9.355972,3.078193
AHCY,55.071098,46.510307,37.105881
AHCYL1,214.124405,95.971581,315.966614
AHCYL2,72.910744,32.324112,37.57019
AHDC1,39.35643,27.523415,12.978461
AHI1,20.217999,23.346037,24.622938
AHNAK,56.122868,8.436897,7.675153
AHNAK2,18.227856,4.529225,4.535331
AHR,2.780275,1.915368,1.921688
AHRR,1.8914,1.066379,0.0
AHSA1,238.484833,245.706696,128.068375
AHSA2P,14.190017,14.746088,8.842291
AHSG,0.37628,0.0,0.0
AHSP,0.568592,3.103882,0.105456
AICDA,0.289692,2.762988,0.0
AIDA,44.151024,43.04047,42.724525
AIF1,38.105572,217.021271,56.887802
AIF1L,46.93956,8.57105,58.101677
AIFM1,37.576275,27.775877,22.904085
AIFM2,13.980827,14.250575,4.873868
AIFM3,95.600906,21.020487,96.740028
AIG1,71.689857,53.56311,69.971275
AIM2,0.138544,3.784878,0.548338
AIMP1,31.609102,41.240417,60.581276
AIMP2,35.433105,31.196299,27.469469
AIP,48.272713,46.33559,33.982914
AIPL1,0.322203,3.000612,0.254531
AIRE,0.506586,1.439638,0.0
AIRIM,13.700467,9.987106,4.401769
AJAP1,17.867928,12.755019,5.684375
AJM1,24.358086,11.073399,32.960114
AJUBA,1.461087,1.046691,0.872767
AK1,235.924561,224.843735,204.509964
AK2,23.738686,44.892525,26.052475
AK3,38.609394,30.665514,56.781384
AK4,31.930189,22.726818,22.113056
AK5,286.863617,235.253876,148.021866
AK6,54.085796,72.02401,57.80468
AK7,0.501776,1.322282,0.05849
AK8,4.282027,2.312021,3.434566
AK9,2.116791,1.774684,4.2539
AKAIN1,0.949679,1.222573,0.435744
AKAP1,45.550922,31.414347,33.621346
AKAP10,11.440364,7.772356,6.918598
AKAP11,95.816795,47.230293,38.054523
AKAP12,42.550999,40.556324,26.317822
AKAP13,13.580412,13.547362,6.088404
AKAP14,3.211344,2.218776,1.147886
AKAP3,1.129378,0.681808,1.622795
AKAP4,0.0,0.27325,0.0
AKAP5,26.995255,28.43277,10.002511
AKAP6,33.882183,13.378303,18.173883
AKAP7,22.623739,11.911665,21.863281
AKAP8,20.473785,21.838219,10.558225
AKAP8L,81.345589,112.257278,42.846359
AKAP9,36.982098,33.605854,45.973675
AKIP1,23.853355,22.820808,26.663473
AKIRIN1,82.82505,114.051582,55.718014
AKIRIN2,32.305637,41.830654,28.041986
AKNA,9.524597,10.971461,5.954221
AKNAD1,0.248061,2.423296,0.242618
AKR1A1,67.531982,100.825569,45.332867
AKR1B1,146.437637,144.962463,133.313446
AKR1B10,0.0,1.453493,0.0
AKR1C3,7.626709,4.58532,20.820976
AKR1C4,0.0,0.298285,0.0
AKR1D1,0.416868,1.359788,0.162628
AKR1E2,0.442445,2.022248,0.696994
AKR7A3,24.009176,6.119448,11.900271
AKT1,116.832062,63.310043,77.366791
AKT1S1,41.775276,20.554447,51.271049
AKT2,48.514721,23.428164,24.029083
AKT3,75.307671,53.367702,26.221869
AKTIP,94.508904,77.847,78.700691
ALAD,56.419819,36.644844,70.280182
ALAS1,60.720657,59.037781,29.750677
