GeneID,SRR6190084,SRR6190090,SRR6190096
AGBL3,0.0,0.320721,0.106262
AGBL4,0.0,0.0,0.0
AGBL5,24.54899,19.224483,28.316742
AGER,2.172453,1.202579,2.540207
AGFG1,16.221146,18.380722,21.514315
AGFG2,4.952295,4.731847,6.340478
AGGF1,14.708801,13.368597,15.699996
AGK,23.269999,35.572056,35.319851
AGL,14.128506,10.904922,17.053289
AGMAT,1.706839,4.057081,2.192515
AGMO,0.354325,1.057199,0.546311
AGO1,11.543888,11.235124,16.403927
AGO2,24.050034,24.564432,35.426208
AGO3,4.989511,5.662877,7.743231
AGO4,6.539138,5.63473,9.00093
AGPAT1,74.247009,64.288994,58.708889
AGPAT2,13.671243,9.319571,13.408256
AGPAT3,28.356323,25.457352,32.265923
AGPAT4,8.732087,10.508425,7.240922
AGPAT5,33.679028,55.19622,39.639641
AGPS,29.390064,38.107605,35.415115
AGR2,0.0,0.0,0.0
AGR3,0.0,0.0,0.0
AGRN,17.233355,13.789985,24.394726
AGRP,0.0,0.0,0.0
AGT,3.143036,2.405332,1.37196
AGTPBP1,9.583338,6.807902,10.248984
AGTR1,0.882003,1.85975,0.429158
AGTR2,0.0,0.0,0.0
AGTRAP,37.987804,33.935886,20.100979
AGXT,0.0,0.0,0.0
AGXT2,0.0,0.0,0.0
AHCTF1,19.271179,26.744581,25.667597
AHCY,102.326782,144.699982,130.523621
AHCYL1,125.507278,130.316254,107.850288
AHCYL2,15.408375,8.16432,10.200182
AHDC1,15.105126,16.108831,17.039955
AHI1,24.066978,24.485302,18.836355
AHNAK,167.002441,195.84404,419.982483
AHNAK2,40.557213,23.497536,71.05864
AHR,33.469151,17.321505,39.468159
AHRR,18.702244,17.51017,20.478556
AHSA1,102.568565,125.15728,99.136749
AHSG,0.0,0.0,0.0
AHSP,0.0,0.0,0.0
AICDA,0.202279,0.0,0.0
AIDA,238.558502,247.576828,261.597412
AIF1,0.0,0.0,0.0
AIF1L,3.708761,6.099654,12.183622
AIFM1,38.484879,39.028946,46.938419
AIFM2,15.290985,4.452735,6.74759
AIFM3,1.179888,0.252059,0.233048
AIG1,38.630741,39.003021,25.030865
AIM2,0.122537,0.0,0.066458
AIMP1,65.096558,94.509872,75.344223
AIMP2,73.114113,76.255661,62.804977
